Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:48:34 AM,32.1648,34.0133,← 296°,401,461,"17,075","1,455",FlightAware ADS-B (AKT / LCRA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:49:19 AM,32.2299,33.8466,← 296°,408,470,"18,050","1,286",FlightAware ADS-B (TLV / LLBG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:49:58 AM,32.262,33.7689,← 296°,410,472,"18,875","1,265",FlightAware ADS-B (TLV / LLBG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:51:14 AM,32.3372,33.5872,← 296°,416,479,"20,475","1,304",FlightAware MLAT (6 sites)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:51:45 AM,32.3625,33.5236,← 296°,416,479,"21,200","1,185",FlightAware MLAT (5 sites)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:52:16 AM,32.3883,33.4605,← 296°,422,486,"21,700",919,FlightAware ADS-B (HFA / LLHA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:52:47 AM,32.4136,33.3986,← 296°,422,486,"22,150",845,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:53:43 AM,32.4623,33.279,← 296°,428,493,"22,925",890,FlightAware ADS-B (TLV / LLBG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:54:13 AM,32.488,33.2154,← 296°,428,493,"23,425",725,FlightAware ADS-B (TLV / LLBG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:54:43 AM,32.5137,33.1522,← 296°,433,498,"23,650",629,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:55:15 AM,32.5411,33.0844,← 296°,433,498,"24,075","1,185",FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:55:45 AM,32.5672,33.0199,← 296°,425,489,"24,875","1,625",FlightAware ADS-B (ECN / LCEN)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:56:15 AM,32.5933,32.9554,← 296°,417,480,"25,700","1,452",FlightAware ADS-B (BEY / OLBA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:57:49 AM,32.6687,32.7676,← 295°,401,461,"27,875","1,294",FlightAware ADS-B (BEV / LLBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:58:19 AM,32.6931,32.7067,← 295°,400,460,"28,375",984,FlightAware ADS-B (AKT / LCRA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:58:50 AM,32.7169,32.6471,← 295°,401,461,"28,875",959,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:59:20 AM,32.741,32.5866,← 295°,402,463,"29,350",950,FlightAware ADS-B (AKT / LCRA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 05:59:50 AM,32.7649,32.5268,← 295°,401,461,"29,825",950,FlightAware ADS-B (AKT / LCRA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:00:20 AM,32.7881,32.4687,← 295°,400,460,"30,300",964,FlightAware ADS-B (HFA / LLHA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:00:46 AM,32.8086,32.4182,← 297°,400,460,"30,725",991,FlightAware ADS-B (LLHZ)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:01:16 AM,32.8379,32.3603,← 304°,403,464,"31,225","1,000",FlightAware ADS-B (LLHZ)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:01:46 AM,32.8705,32.304,← 304°,401,461,"31,725",950,FlightAware ADS-B (BEY / OLBA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:02:16 AM,32.9012,32.251,← 304°,401,461,"32,175",750,FlightAware ADS-B (LLHZ)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:02:46 AM,32.9339,32.1943,← 304°,404,465,"32,475",550,FlightAware ADS-B (LCA / LCLK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:03:16 AM,32.9657,32.1394,← 304°,407,468,"32,725",475,FlightAware ADS-B (LCA / LCLK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:03:46 AM,32.9958,32.0869,← 304°,410,472,"32,950",500,FlightAware ADS-B (BEY / OLBA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:04:16 AM,33.0293,32.0287,← 304°,413,475,"33,225",525,FlightAware ADS-B (AKT / LCRA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:04:46 AM,33.0604,31.9746,← 304°,416,479,"33,475",500,FlightAware ADS-B (BEY / OLBA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:05:16 AM,33.093,31.9178,← 304°,419,482,"33,725",475,FlightAware ADS-B (BEY / OLBA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:05:46 AM,33.1257,31.8607,← 304°,421,484,"33,950",266,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:06:18 AM,33.1618,31.7976,← 304°,429,494,"34,000",48,FlightAware ADS-B (LCA / LCLK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:06:48 AM,33.1963,31.737,← 304°,437,503,"34,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:07:19 AM,33.2301,31.6776,← 304°,444,511,"34,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:07:52 AM,33.2703,31.6072,← 304°,451,519,"34,000",-24,FlightAware ADS-B (AKT / LCRA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:08:22 AM,33.3056,31.5451,← 304°,453,521,"33,975",25,FlightAware ADS-B (AKT / LCRA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:08:53 AM,33.3409,31.4828,← 304°,445,512,"34,025",24,FlightAware ADS-B (AYT / LTAI)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:09:24 AM,33.376,31.4207,← 304°,442,509,"34,000",-25,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:09:54 AM,33.41,31.3606,← 304°,442,509,"34,000",-22,FlightAware ADS-B (AYT / LTAI)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:10:32 AM,33.4537,31.2832,← 304°,442,509,"33,975",-22,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:11:02 AM,33.4872,31.2235,← 304°,444,511,"33,975",25,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:11:32 AM,33.5222,31.1611,← 304°,444,511,"34,000",50,FlightAware ADS-B (LCA / LCLK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:12:02 AM,33.5568,31.0995,← 304°,444,511,"34,025",25,FlightAware ADS-B (LCA / LCLK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:12:32 AM,33.5916,31.0375,← 304°,444,511,"34,025", ,FlightAware ADS-B (LCA / LCLK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:13:02 AM,33.6258,30.9762,← 304°,443,510,"34,025",-24,FlightAware ADS-B (LCA / LCLK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:13:35 AM,33.6629,30.9096,← 304°,442,509,"34,000",-23,FlightAware ADS-B (LLHZ)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:14:06 AM,33.6975,30.8477,← 304°,441,507,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:14:37 AM,33.733,30.7839,← 304°,439,505,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:15:08 AM,33.7665,30.7234,← 304°,439,505,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:15:39 AM,33.8021,30.6593,← 304°,438,504,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:16:10 AM,33.837,30.5961,← 304°,437,503,"34,000",24,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:16:41 AM,33.8709,30.5348,← 304°,435,501,"34,025", ,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:17:18 AM,33.9131,30.4582,← 303°,435,501,"34,000",-22,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:17:48 AM,33.946,30.3984,← 303°,434,499,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:18:18 AM,33.9795,30.3374,← 303°,435,501,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:18:48 AM,34.0131,30.2762,← 303°,435,501,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:19:20 AM,34.0477,30.2128,← 303°,436,502,"34,000",24,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:19:51 AM,34.0825,30.1492,← 303°,435,501,"34,025",25,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:20:21 AM,34.1156,30.0898,← 306°,437,503,"34,025", ,FlightAware ADS-B (BEY / OLBA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:20:52 AM,34.1526,30.0292,← 306°,436,502,"34,025",-23,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:21:25 AM,34.1923,29.9642,← 306°,434,499,"34,000",-24,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:21:55 AM,34.2276,29.9063,← 306°,433,498,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:22:25 AM,34.2637,29.8471,← 306°,433,498,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:22:57 AM,34.3029,29.7827,← 306°,434,499,"34,000", ,FlightAware ADS-B (AKT / LCRA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:23:34 AM,34.3447,29.7139,← 306°,434,499,"34,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:24:08 AM,34.3858,29.6461,← 306°,435,501,"34,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:24:38 AM,34.4215,29.5871,← 306°,436,502,"34,000",25,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:25:09 AM,34.4572,29.528,← 306°,435,501,"34,025",25,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:25:39 AM,34.4935,29.4677,← 306°,435,501,"34,025", ,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:26:11 AM,34.531,29.4055,← 306°,434,499,"34,025", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:26:41 AM,34.5662,29.3468,← 306°,433,498,"34,025",-25,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:27:11 AM,34.6024,29.2866,← 306°,432,497,"34,000",-25,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:27:41 AM,34.6373,29.2283,← 306°,431,496,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:28:11 AM,34.6727,29.169,← 306°,430,495,"34,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:28:42 AM,34.7081,29.1097,← 306°,429,494,"34,000",-25,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:29:12 AM,34.7428,29.0513,← 306°,429,494,"33,975",-25,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:29:42 AM,34.7781,28.9922,← 306°,429,494,"33,975",25,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:30:12 AM,34.813,28.9334,← 306°,431,496,"34,000",25,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:30:43 AM,34.8492,28.8725,← 306°,430,495,"34,000",25,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:31:13 AM,34.8834,28.8147,← 306°,430,495,"34,025", ,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:31:43 AM,34.9188,28.7548,← 306°,429,494,"34,000",-25,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:32:14 AM,34.9539,28.6955,← 306°,429,494,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:32:44 AM,34.9887,28.6364,← 306°,429,494,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:33:14 AM,35.0235,28.5771,← 306°,429,494,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:33:44 AM,35.058,28.5183,← 306°,427,491,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:34:14 AM,35.0925,28.4595,← 306°,427,491,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:34:44 AM,35.1272,28.4004,← 305°,426,490,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:35:14 AM,35.1614,28.3419,← 305°,426,490,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:35:44 AM,35.1959,28.2827,← 305°,425,489,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:36:15 AM,35.2308,28.2226,← 305°,424,488,"34,000",23,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:36:49 AM,35.2693,28.1565,← 305°,413,475,"34,025", ,FlightAware ADS-B (JKH / LGHI)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:37:22 AM,35.3044,28.0958,← 305°,410,472,"34,000",-22,FlightAware ADS-B (GZP / LTFG)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:37:58 AM,35.3451,28.0255,← 305°,413,475,"34,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:38:29 AM,35.3783,27.968,← 305°,413,475,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:38:59 AM,35.4115,27.9105,← 305°,414,476,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:39:29 AM,35.4454,27.8515,← 305°,420,483,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:39:59 AM,35.479,27.7933,← 305°,420,483,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:40:29 AM,35.5118,27.7361,← 305°,418,481,"34,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:41:00 AM,35.5455,27.6773,← 305°,417,480,"34,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:41:30 AM,35.5794,27.6181,← 305°,416,479,"34,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:42:00 AM,35.6127,27.5598,← 305°,416,479,"34,000",-25,FlightAware ADS-B (RHO / LGRP)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:42:30 AM,35.6452,27.5027,← 305°,417,480,"33,975", ,FlightAware ADS-B (JKH / LGHI)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:43:00 AM,35.6784,27.4446,← 305°,417,480,"34,000",25,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:43:30 AM,35.7123,27.3851,← 305°,417,480,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:44:00 AM,35.7458,27.3261,← 305°,417,480,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:44:32 AM,35.7807,27.2644,← 305°,418,481,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:45:02 AM,35.8134,27.2065,← 305°,417,480,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:45:33 AM,35.847,27.1471,← 305°,416,479,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:46:03 AM,35.8801,27.0884,← 305°,417,480,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:46:33 AM,35.9129,27.0301,← 305°,417,480,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:47:03 AM,35.9454,26.9721,← 305°,417,480,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:47:33 AM,35.9791,26.9121,← 305°,418,481,"34,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:48:03 AM,36.012,26.8533,← 305°,418,481,"34,000",25,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:48:33 AM,36.0448,26.7945,← 305°,419,482,"34,025", ,FlightAware ADS-B (HER / LGIR)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:49:07 AM,36.0818,26.7283,← 305°,419,482,"34,000",-23,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:49:37 AM,36.1143,26.6698,← 304°,418,481,"34,000",-23,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:50:11 AM,36.1538,26.5987,← 304°,421,484,"33,975", ,FlightAware ADS-B (ADB / LTBJ)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:50:41 AM,36.1862,26.5402,← 305°,421,484,"34,000",25,FlightAware ADS-B (JSI / LGSK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:51:11 AM,36.2194,26.4804,← 304°,422,486,"34,000", ,FlightAware ADS-B (JSI / LGSK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:51:42 AM,36.2535,26.4188,← 304°,422,486,"34,000",25,FlightAware ADS-B (ADB / LTBJ)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:52:12 AM,36.2862,26.3594,← 304°,421,484,"34,025",25,FlightAware ADS-B (ADB / LTBJ)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:52:42 AM,36.319,26.2999,← 304°,421,484,"34,025",-23,FlightAware ADS-B (JSI / LGSK)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:53:17 AM,36.3581,26.2288,← 304°,421,484,"34,000",-23,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:53:47 AM,36.3901,26.1705,← 304°,421,484,"34,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:54:17 AM,36.4215,26.1133,← 304°,421,484,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:54:47 AM,36.4566,26.0491,← 304°,421,484,"34,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:55:18 AM,36.4896,25.9885,← 304°,420,483,"34,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:55:48 AM,36.5224,25.9284,← 304°,420,483,"34,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:56:18 AM,36.5546,25.869,← 304°,419,482,"34,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:56:48 AM,36.5874,25.8085,← 304°,419,482,"34,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:57:18 AM,36.6191,25.7497,← 304°,419,482,"34,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:57:48 AM,36.6522,25.6887,← 304°,420,483,"34,000",-25,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:58:18 AM,36.6849,25.628,← 304°,420,483,"33,975", ,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:58:48 AM,36.7178,25.567,← 304°,422,486,"34,000",25,FlightAware ADS-B (CHQ / LGSA)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:59:18 AM,36.7487,25.5099,← 304°,422,486,"34,000",25,FlightAware ADS-B (ADB / LTBJ)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 06:59:48 AM,36.781,25.4498,← 304°,422,486,"34,025",25,FlightAware ADS-B (ADB / LTBJ)
TLV - FCO,ITA Airways,ITY809,32S,29/06/2023,Thu 07:00:18 AM,36.8137,25.3886,← 304°,422,486,"34,025", ,FlightAware ADS-B (ADB / LTBJ)
