Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:45:47 AM,32.2099,33.925,← 305°,389,448,"22,100","1,971",FlightAware ADS-B (PFO / LCPH)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:46:17 AM,32.2411,33.8733,← 306°,393,452,"23,100","1,875",FlightAware ADS-B (BEY / OLBA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:46:47 AM,32.2741,33.819,← 305°,400,460,"23,975","1,650",FlightAware ADS-B (LLEK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:47:17 AM,32.3062,33.7656,← 305°,407,468,"24,750","1,575",FlightAware ADS-B (BEY / OLBA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:47:47 AM,32.3398,33.7096,← 305°,413,475,"25,550","1,575",FlightAware ADS-B (BEY / OLBA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:48:17 AM,32.3711,33.6572,← 305°,416,479,"26,325","1,550",FlightAware ADS-B (TLV / LLBG)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:48:47 AM,32.4044,33.6014,← 305°,420,483,"27,100","1,375",FlightAware ADS-B (TLV / LLBG)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:49:17 AM,32.4384,33.5446,← 305°,428,493,"27,700","1,279",FlightAware ADS-B (HFA / LLHA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:49:48 AM,32.4738,33.4855,← 305°,431,496,"28,400","1,381",FlightAware ADS-B (HFA / LLHA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:50:20 AM,32.5124,33.4206,← 305°,436,502,"29,150","1,379",FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:50:50 AM,32.5478,33.361,← 305°,439,505,"29,825","1,230",FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:51:21 AM,32.5819,33.3036,← 305°,443,510,"30,400","1,131",FlightAware ADS-B (PFO / LCPH)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:51:51 AM,32.6187,33.2413,← 305°,448,516,"30,975","1,125",FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:52:21 AM,32.6547,33.1806,← 305°,452,520,"31,525","1,100",FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:52:51 AM,32.6899,33.1212,← 305°,455,524,"32,075","1,025",FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:53:21 AM,32.7269,33.0584,← 305°,458,527,"32,550",975,FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:53:51 AM,32.7629,32.9973,← 305°,462,532,"33,050",825,FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:54:21 AM,32.7985,32.9366,← 305°,469,540,"33,375",750,FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:54:51 AM,32.837,32.8712,← 305°,473,544,"33,800","1,200",FlightAware ADS-B (NIC / LCNC)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:55:21 AM,32.8741,32.8078,← 305°,469,540,"34,575","1,375",FlightAware ADS-B (NIC / LCNC)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:55:51 AM,32.9116,32.7437,← 305°,468,539,"35,175","1,050",FlightAware ADS-B (NIC / LCNC)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:56:21 AM,32.9487,32.6816,← 308°,472,543,"35,625","1,175",FlightAware ADS-B (BEV / LLBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:56:51 AM,32.9939,32.6204,← 313°,471,542,"36,350","1,644",FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:57:34 AM,33.0615,32.5463,↖ 318°,460,529,"37,625","1,377",FlightAware ADS-B (LLEK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:58:04 AM,33.1065,32.4988,↖ 319°,459,528,"38,025",375,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:58:34 AM,33.156,32.4469,↖ 319°,460,529,"38,000",-22,FlightAware ADS-B (NIC / LCNC)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:59:11 AM,33.214,32.3863,↖ 319°,461,531,"38,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 07:59:44 AM,33.2666,32.3312,↖ 319°,460,529,"38,000", ,FlightAware ADS-B (ADA / LTAF)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:00:16 AM,33.3175,32.2779,↖ 319°,461,531,"38,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:00:48 AM,33.37,32.2228,↖ 319°,460,529,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:01:18 AM,33.418,32.1723,↖ 318°,460,529,"38,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:01:48 AM,33.466,32.1216,↖ 318°,460,529,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:02:18 AM,33.5135,32.0714,↖ 318°,460,529,"38,000", ,FlightAware ADS-B (BEY / OLBA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:02:49 AM,33.5622,32.0198,↖ 318°,460,529,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:03:19 AM,33.6106,31.9686,↖ 318°,460,529,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:03:49 AM,33.6588,31.9175,↖ 318°,459,528,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:04:20 AM,33.7066,31.8666,↖ 318°,458,527,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:04:50 AM,33.7535,31.8166,↖ 318°,457,526,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:05:20 AM,33.8024,31.7645,↖ 318°,456,525,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:05:50 AM,33.8497,31.714,↖ 318°,455,524,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:06:20 AM,33.8974,31.6629,↖ 318°,455,524,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:06:51 AM,33.9441,31.6129,↖ 318°,455,524,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:07:21 AM,33.9918,31.5617,↖ 318°,453,521,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:07:51 AM,34.039,31.5109,↖ 318°,453,521,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:08:21 AM,34.0856,31.4607,↖ 318°,453,521,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:08:51 AM,34.133,31.4096,↖ 318°,452,520,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:09:21 AM,34.1795,31.3593,↖ 318°,451,519,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:09:51 AM,34.2259,31.3092,↖ 318°,450,518,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:10:21 AM,34.273,31.2581,↖ 318°,450,518,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:10:52 AM,34.3196,31.2076,↖ 318°,450,518,"38,000", ,FlightAware ADS-B (ECN / LCEN)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:11:23 AM,34.3689,31.154,↖ 318°,449,517,"38,000", ,FlightAware ADS-B (AKT / LCRA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:11:54 AM,34.416,31.1051,↖ 321°,452,520,"38,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:12:28 AM,34.4724,31.0507,↖ 321°,450,518,"38,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:12:58 AM,34.5191,31.0053,↖ 321°,450,518,"38,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:13:35 AM,34.5809,30.9442,↖ 321°,449,517,"38,000", ,FlightAware ADS-B (ADA / LTAF)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:14:05 AM,34.6276,30.8977,↖ 320°,449,517,"38,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:14:40 AM,34.6858,30.8395,↖ 320°,448,516,"38,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:15:10 AM,34.7328,30.7925,↖ 320°,448,516,"38,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:15:40 AM,34.7807,30.7446,↖ 320°,448,516,"38,000", ,FlightAware ADS-B (NIC / LCNC)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:16:11 AM,34.8315,30.6938,↖ 320°,447,514,"38,000", ,FlightAware ADS-B (AKT / LCRA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:16:41 AM,34.8783,30.6469,↖ 320°,447,514,"38,000", ,FlightAware ADS-B (AKT / LCRA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:17:11 AM,34.9266,30.5984,↖ 321°,446,513,"38,000", ,FlightAware ADS-B (AKT / LCRA)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:17:44 AM,34.9779,30.547,↖ 320°,445,512,"38,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:18:14 AM,35.0227,30.5018,↖ 320°,444,511,"38,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:18:44 AM,35.0731,30.4511,↖ 320°,443,510,"38,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:19:15 AM,35.1224,30.4013,↖ 320°,443,510,"38,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:19:45 AM,35.1685,30.3547,↖ 320°,442,509,"38,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:20:16 AM,35.2171,30.3055,↖ 320°,442,509,"38,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:20:47 AM,35.2671,30.2547,↖ 320°,442,509,"38,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:21:18 AM,35.3147,30.2064,↖ 320°,442,509,"38,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:21:55 AM,35.3735,30.1466,↖ 320°,443,510,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:22:25 AM,35.4207,30.0986,↖ 320°,443,510,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:22:55 AM,35.4684,30.0503,↖ 320°,444,511,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:23:26 AM,35.5165,30.0016,↖ 320°,445,512,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:23:56 AM,35.5645,29.9529,↖ 320°,446,513,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:24:26 AM,35.6125,29.904,↖ 320°,446,513,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:24:59 AM,35.6647,29.8505,↖ 320°,447,514,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:25:29 AM,35.7118,29.8025,↖ 320°,447,514,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:25:59 AM,35.76,29.7533,↖ 320°,448,516,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:26:29 AM,35.8087,29.7034,↖ 320°,449,517,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:26:59 AM,35.8563,29.6544,↖ 320°,449,517,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:27:29 AM,35.904,29.6055,↖ 320°,447,514,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:27:59 AM,35.9519,29.5562,↖ 320°,447,514,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:28:30 AM,35.9996,29.5068,↖ 320°,446,513,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:29:00 AM,36.0472,29.4579,↖ 320°,444,511,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:29:30 AM,36.0949,29.4086,↖ 320°,444,511,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:30:00 AM,36.1417,29.3601,↖ 320°,443,510,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:30:30 AM,36.189,29.3109,↖ 320°,444,511,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:31:00 AM,36.2365,29.2612,↖ 320°,442,509,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:31:30 AM,36.2827,29.2126,↖ 320°,441,507,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:32:00 AM,36.329,29.1639,↖ 320°,442,509,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:32:30 AM,36.3755,29.1149,↖ 320°,441,507,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:33:01 AM,36.423,29.0649,↖ 320°,442,509,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:33:31 AM,36.4697,29.0156,↖ 320°,442,509,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:34:01 AM,36.5171,28.9655,↖ 319°,443,510,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:34:31 AM,36.5637,28.9161,↖ 320°,442,509,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:35:01 AM,36.6097,28.8673,↖ 319°,443,510,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:35:31 AM,36.6579,28.8161,↖ 319°,443,510,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:36:01 AM,36.7047,28.7662,↖ 319°,443,510,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:36:32 AM,36.7514,28.7168,↖ 320°,441,507,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:37:02 AM,36.7982,28.6672,↖ 319°,441,507,"38,000", ,FlightAware ADS-B (AYT / LTAI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:37:33 AM,36.8487,28.6135,↖ 319°,441,507,"38,000", ,FlightAware ADS-B (JKH / LGHI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:38:03 AM,36.8956,28.5634,↖ 319°,443,510,"38,000", ,FlightAware ADS-B (JKH / LGHI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:38:34 AM,36.9414,28.5146,↖ 319°,441,507,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:39:04 AM,36.9881,28.4648,↖ 319°,442,509,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:39:34 AM,37.0346,28.415,↖ 319°,442,509,"38,000", ,FlightAware ADS-B (HER / LGIR)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:40:04 AM,37.0822,28.3639,↖ 319°,442,509,"38,000", ,FlightAware ADS-B (JKH / LGHI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:40:34 AM,37.1277,28.3148,↖ 319°,442,509,"38,000", ,FlightAware ADS-B (KGS / LGKO)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:41:04 AM,37.1757,28.2625,↖ 319°,440,506,"38,000", ,FlightAware ADS-B (JKH / LGHI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:41:34 AM,37.22,28.2149,↖ 319°,440,506,"38,000", ,FlightAware ADS-B (KGS / LGKO)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:42:04 AM,37.266,28.1652,↖ 319°,440,506,"38,000", ,FlightAware ADS-B (ADB / LTBJ)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:42:34 AM,37.3128,28.1147,↖ 319°,439,505,"38,000", ,FlightAware ADS-B (ADB / LTBJ)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:43:04 AM,37.3594,28.0642,↖ 319°,439,505,"38,000", ,FlightAware ADS-B (KGS / LGKO)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:43:34 AM,37.4055,28.0142,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (KGS / LGKO)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:44:04 AM,37.4504,27.9654,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:44:34 AM,37.4951,27.9168,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:45:04 AM,37.5413,27.8664,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:45:34 AM,37.5885,27.8149,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:46:04 AM,37.6344,27.7647,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:46:34 AM,37.6798,27.7148,↖ 319°,438,504,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:47:04 AM,37.7237,27.6666,↖ 319°,438,504,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:47:35 AM,37.7717,27.6139,↖ 319°,438,504,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:48:05 AM,37.8186,27.5623,↖ 319°,438,504,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:48:35 AM,37.864,27.5123,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:49:05 AM,37.9095,27.462,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:49:35 AM,37.9559,27.4105,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:50:05 AM,38.0012,27.3603,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:50:35 AM,38.0465,27.31,↖ 319°,436,502,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:51:06 AM,38.0931,27.258,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:51:36 AM,38.1374,27.2087,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:52:06 AM,38.184,27.1566,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:52:37 AM,38.2318,27.1033,↖ 319°,437,503,"38,000", ,FlightAware ADS-B (KGS / LGKO)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:53:07 AM,38.279,27.0504,↖ 319°,438,504,"38,000", ,FlightAware ADS-B (SKG / LGTS)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:53:38 AM,38.3242,26.9996,↖ 318°,437,503,"38,000", ,FlightAware ADS-B (JKH / LGHI)
TLV - AMS,El Al,LY337,A320,28/06/2023,Fri 08:54:08 AM,38.3685,26.9506,↖ 319°,439,505,"38,000", ,FlightAware ADS-B (KGS / LGKO)
