Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:31:30 PM,33.3801,31.9552,← 304°,526,605,"29,375","1,844",FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:32:00 PM,33.4578,31.8892,← 309°,513,590,"30,675","1,711",FlightAware ADS-B (ECN / LCEN)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:32:21 PM,33.5188,31.8421,↖ 318°,506,582,"31,400","1,500",FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:32:42 PM,33.5773,31.7969,↖ 327°,498,573,"32,200","1,325",FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:33:22 PM,33.635,31.7523,↖ 327°,497,572,"32,725","1,025",FlightAware ADS-B (AKT / LCRA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:33:53 PM,33.694,31.7066,↖ 327°,495,570,"33,225",925,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:34:23 PM,33.7462,31.6662,↖ 327°,495,570,"33,650",700,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:34:53 PM,33.81,31.6169,↖ 327°,499,574,"33,925",850,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:35:23 PM,33.8646,31.5744,↖ 327°,495,570,"34,500","1,225",FlightAware ADS-B (SDV / LLSD)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:35:53 PM,33.9223,31.5297,↖ 327°,489,563,"35,150","1,175",FlightAware ADS-B (SDV / LLSD)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:36:23 PM,33.9789,31.4857,↖ 327°,485,558,"35,675",825,FlightAware ADS-B (LCA / LCLK)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:36:53 PM,34.0364,31.4409,↖ 327°,486,559,"35,975",300,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:37:23 PM,34.0931,31.3964,↖ 327°,493,567,"35,975", ,FlightAware ADS-B (AKT / LCRA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:37:53 PM,34.1573,31.3461,↖ 327°,495,570,"35,975", ,FlightAware ADS-B (AYT / LTAI)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:38:23 PM,34.2185,31.2982,↖ 327°,497,572,"35,975",25,FlightAware ADS-B (LCA / LCLK)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:38:53 PM,34.2769,31.2523,↖ 327°,497,572,"36,000",25,FlightAware ADS-B (LCA / LCLK)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:39:27 PM,34.3323,31.2087,↖ 327°,496,571,"36,000",-25,FlightAware ADS-B (LCA / LCLK)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:39:58 PM,34.3916,31.162,↖ 327°,493,567,"35,975", ,FlightAware ADS-B (LCA / LCLK)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:40:28 PM,34.4484,31.1173,↖ 327°,490,564,"36,000",23,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:40:58 PM,34.518,31.0622,↖ 327°,491,565,"36,000", ,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:41:28 PM,34.5732,31.0184,↖ 327°,492,566,"36,000",-25,FlightAware ADS-B (AKT / LCRA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:41:58 PM,34.6336,30.9705,↖ 327°,492,566,"35,975",-25,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:42:34 PM,34.6907,30.9251,↖ 327°,491,565,"35,975",25,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:43:04 PM,34.7477,30.8795,↖ 327°,492,566,"36,000",25,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:43:34 PM,34.8053,30.8336,↖ 327°,492,566,"36,000",-24,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:44:05 PM,34.8636,30.787,↖ 327°,492,566,"35,975",-24,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:44:35 PM,34.9227,30.7397,↖ 327°,490,564,"35,975",25,FlightAware ADS-B (ECN / LCEN)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:45:05 PM,34.9805,30.6934,↖ 327°,488,562,"36,000",25,FlightAware ADS-B (ECN / LCEN)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:45:37 PM,35.0345,30.65,↖ 327°,488,562,"36,000", ,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:46:07 PM,35.0927,30.6032,↖ 327°,487,560,"36,000", ,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:46:37 PM,35.1474,30.5591,↖ 327°,488,562,"36,000",-25,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:47:08 PM,35.2062,30.5117,↖ 327°,488,562,"35,975",-25,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:47:38 PM,35.2627,30.4659,↖ 327°,488,562,"35,975",25,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:48:08 PM,35.3197,30.4198,↖ 326°,489,563,"36,000",25,FlightAware ADS-B (NIC / LCNC)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:48:38 PM,35.3738,30.3708,↖ 326°,485,558,"36,000",-31,FlightAware ADS-B (ECN / LCEN)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:49:08 PM,35.4064,30.3334,↖ 326°,482,555,"35,975",-27,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:49:38 PM,35.4558,30.2644,↖ 320°,480,552,"35,975",21,FlightAware ADS-B (AYT / LTAI)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:50:07 PM,35.5079,30.1905,← 314°,480,552,"36,000", ,FlightAware ADS-B (BEY / OLBA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:50:27 PM,35.5576,30.1198,← 311°,479,551,"35,975",-22,FlightAware ADS-B (BEY / OLBA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:51:03 PM,35.6079,30.0481,← 311°,478,550,"35,975", ,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:51:37 PM,35.6608,29.9725,← 311°,478,550,"35,975", ,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:52:13 PM,35.7044,29.9099,← 311°,477,549,"35,975",25,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:52:46 PM,35.748,29.8473,← 311°,477,549,"36,000",25,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:53:23 PM,35.7911,29.7854,← 311°,478,550,"36,000",-25,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:53:54 PM,35.8348,29.7226,← 311°,478,550,"35,975", ,FlightAware ADS-B (PFO / LCPH)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:54:24 PM,35.8891,29.6524,← 310°,481,554,"36,000",21,FlightAware ADS-B (ECN / LCEN)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:54:54 PM,35.9432,29.5903,← 311°,483,556,"36,000",-23,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:55:24 PM,35.9949,29.5315,↖ 316°,482,555,"35,975", ,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:56:00 PM,36.044,29.4756,↖ 317°,481,554,"36,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:56:34 PM,36.0951,29.4174,↖ 317°,480,552,"35,975", ,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:57:05 PM,36.1506,29.3541,↖ 317°,479,551,"36,000",23,FlightAware ADS-B (DLM / LTBS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:57:36 PM,36.1998,29.299,↖ 317°,479,551,"36,000",-25,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:58:07 PM,36.2498,29.2463,↖ 317°,478,550,"35,975", ,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:58:41 PM,36.3008,29.1934,↖ 318°,478,550,"36,000",25,FlightAware ADS-B (AYT / LTAI)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:59:11 PM,36.3517,29.1402,↖ 320°,480,552,"36,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 01:59:41 PM,36.4018,29.0876,↖ 320°,481,554,"36,000",-25,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:00:11 PM,36.4554,29.0309,↖ 320°,482,555,"35,975", ,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:00:41 PM,36.5074,28.9759,↖ 320°,483,556,"36,000",25,FlightAware ADS-B (GZP / LTFG)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:01:11 PM,36.5596,28.9204,↖ 320°,482,555,"36,000",-25,FlightAware ADS-B (HER / LGIR)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:01:42 PM,36.6104,28.8665,↖ 320°,478,550,"35,975", ,FlightAware ADS-B (HER / LGIR)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:02:13 PM,36.6722,28.8009,↖ 319°,476,548,"36,000",21,FlightAware ADS-B (JKH / LGHI)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:02:43 PM,36.7303,28.7392,↖ 319°,477,549,"36,000",-22,FlightAware ADS-B (HER / LGIR)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:03:13 PM,36.7879,28.6783,↖ 320°,476,548,"35,975", ,FlightAware ADS-B (JKH / LGHI)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:03:51 PM,36.8431,28.6194,↖ 320°,474,545,"36,000",23,FlightAware ADS-B (DLM / LTBS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:04:26 PM,36.8949,28.5643,↖ 320°,476,548,"36,000", ,FlightAware ADS-B (JKH / LGHI)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:04:59 PM,36.9462,28.5095,↖ 319°,479,551,"36,000",-25,FlightAware ADS-B (JKH / LGHI)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:05:33 PM,36.9961,28.4561,↖ 320°,479,551,"35,975",-25,FlightAware ADS-B (DLM / LTBS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:06:04 PM,37.0473,28.4014,↖ 319°,479,551,"35,975", ,FlightAware ADS-B (RHO / LGRP)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:06:34 PM,37.0965,28.3485,↖ 319°,479,551,"35,975",25,FlightAware ADS-B (DLM / LTBS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:07:04 PM,37.1454,28.2954,↖ 319°,477,549,"36,000", ,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:07:34 PM,37.1983,28.2382,↖ 319°,477,549,"35,975", ,FlightAware ADS-B (RHO / LGRP)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:08:04 PM,37.2493,28.1832,↖ 319°,477,549,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:08:34 PM,37.2991,28.1294,↖ 319°,475,547,"35,975", ,FlightAware ADS-B (RHO / LGRP)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:09:05 PM,37.3581,28.0657,↖ 319°,475,547,"36,000", ,FlightAware ADS-B (BJV / LTFE)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:09:35 PM,37.4088,28.0106,↖ 319°,476,548,"35,975", ,FlightAware ADS-B (BJV / LTFE)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:10:05 PM,37.4603,27.9545,↖ 319°,476,548,"36,000",24,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:10:40 PM,37.5107,27.8998,↖ 319°,475,547,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:11:10 PM,37.5605,27.8454,↖ 319°,476,548,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:11:42 PM,37.6138,27.7872,↖ 319°,477,549,"36,000",-25,FlightAware ADS-B (CHQ / LGSA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:12:12 PM,37.6615,27.7349,↖ 319°,477,549,"35,975",-25,FlightAware ADS-B (DLM / LTBS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:12:42 PM,37.7111,27.6806,↖ 319°,476,548,"35,975",24,FlightAware ADS-B (DLM / LTBS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:13:13 PM,37.7623,27.6243,↖ 319°,475,547,"36,000",24,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:13:43 PM,37.8134,27.568,↖ 319°,475,547,"36,000",-25,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:14:13 PM,37.8627,27.5137,↖ 319°,473,544,"35,975", ,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:14:45 PM,37.912,27.4593,↖ 319°,472,543,"36,000", ,FlightAware ADS-B (JSI / LGSK)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:15:15 PM,37.9621,27.4037,↖ 319°,471,542,"35,975", ,FlightAware ADS-B (SKG / LGTS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:15:45 PM,38.0108,27.3497,↖ 319°,471,542,"36,000", ,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:16:15 PM,38.0605,27.2944,↖ 319°,469,540,"35,975", ,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:16:45 PM,38.1091,27.2402,↖ 319°,469,540,"36,000",25,FlightAware ADS-B (ADB / LTBJ)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:17:15 PM,38.1599,27.1837,↖ 319°,468,539,"36,000",-24,FlightAware ADS-B (MJT / LGMT)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:17:45 PM,38.2105,27.127,↖ 319°,469,540,"35,975",-24,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:18:15 PM,38.2598,27.0719,↖ 319°,468,539,"35,975", ,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:18:46 PM,38.3086,27.0171,↖ 319°,467,537,"35,975", ,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:19:18 PM,38.3573,26.9632,↖ 319°,466,536,"35,975",25,FlightAware ADS-B (EDO / LTFD)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:19:48 PM,38.4059,26.9096,↖ 319°,468,539,"36,000",25,FlightAware ADS-B (LTFA)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:20:18 PM,38.4534,26.8571,↖ 319°,466,536,"36,000",-25,FlightAware ADS-B (SKG / LGTS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:20:48 PM,38.504,26.8008,↖ 319°,465,535,"35,975",-25,FlightAware ADS-B (ADB / LTBJ)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:21:18 PM,38.5515,26.7482,↖ 319°,465,535,"35,975",25,FlightAware ADS-B (ATH / LGAV)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:21:48 PM,38.6005,26.6939,↖ 319°,465,535,"36,000", ,FlightAware ADS-B (JSI / LGSK)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:22:18 PM,38.6511,26.6375,↖ 319°,466,536,"35,975", ,FlightAware ADS-B (ADB / LTBJ)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:22:48 PM,38.6983,26.5847,↖ 319°,467,537,"36,000", ,FlightAware ADS-B (SKG / LGTS)
TLV - YUL,Air Canada,AC83,B789,15/07/2023,Sat 02:23:18 PM,38.7499,26.5269,↖ 319°,466,536,"35,975", ,FlightAware ADS-B (ADB / LTBJ)
