Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:31:18 AM,33.5559,31.2587,← 300°,433,498,"36,025", ,FlightAware ADS-B (GZP / LTFG)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:31:48 AM,33.5861,31.197,← 300°,431,496,"36,025",25,FlightAware ADS-B (GZP / LTFG)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:32:19 AM,33.6174,31.1333,← 300°,430,495,"36,025",25,FlightAware ADS-B (ADA / LTAF)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:32:49 AM,33.648,31.071,← 300°,418,481,"35,975", ,FlightAware ADS-B (ADA / LTAF)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:33:19 AM,33.6777,31.0102,← 300°,424,488,"36,000",-50,FlightAware ADS-B (ADA / LTAF)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:33:49 AM,33.7071,30.9496,← 300°,427,491,"36,000",-25,FlightAware ADS-B (LCA / LCLK)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:34:20 AM,33.7368,30.8884,← 300°,427,491,"36,000",25,FlightAware ADS-B (LCA / LCLK)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:34:50 AM,33.7667,30.8271,← 300°,426,490,"36,000", ,FlightAware ADS-B (AKT / LCRA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:35:20 AM,33.7966,30.7655,← 300°,424,488,"35,975", ,FlightAware ADS-B (AKT / LCRA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:35:50 AM,33.8263,30.704,← 300°,422,486,"36,000",-25,FlightAware ADS-B (AKT / LCRA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:36:20 AM,33.8561,30.6426,← 300°,416,479,"36,000", ,FlightAware ADS-B (AKT / LCRA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:36:52 AM,33.8878,30.5767,← 300°,415,478,"36,000",23,FlightAware ADS-B (GZP / LTFG)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:37:26 AM,33.9199,30.51,← 300°,416,479,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:37:57 AM,33.9493,30.4488,← 300°,415,478,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:38:27 AM,33.9784,30.3884,← 300°,415,478,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:38:57 AM,34.0069,30.3289,← 300°,415,478,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:39:38 AM,34.047,30.2449,← 300°,415,478,"36,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:40:09 AM,34.0757,30.1849,← 300°,423,487,"36,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:40:39 AM,34.1059,30.1251,← 304°,427,491,"36,000", ,FlightAware ADS-B (BEY / OLBA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:41:09 AM,34.139,30.0683,← 305°,428,493,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:41:40 AM,34.1744,30.0078,← 305°,428,493,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:42:10 AM,34.2095,29.9479,← 305°,429,494,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:42:41 AM,34.2446,29.8878,← 305°,429,494,"36,025", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:43:11 AM,34.2791,29.8285,← 305°,429,494,"36,050",25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:43:41 AM,34.3131,29.7699,← 305°,427,491,"36,000",49,FlightAware ADS-B (BEY / OLBA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:44:12 AM,34.3484,29.7092,← 305°,427,491,"35,975",-25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:44:42 AM,34.3813,29.6524,← 305°,427,491,"36,000",-67,FlightAware ADS-B (PFO / LCPH)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:45:19 AM,34.4244,29.5779,← 305°,426,490,"36,025", ,FlightAware ADS-B (PFO / LCPH)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:45:49 AM,34.4581,29.5196,← 305°,424,488,"36,025",50,FlightAware ADS-B (PFO / LCPH)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:46:19 AM,34.4922,29.4607,← 305°,423,487,"36,000",25,FlightAware ADS-B (PFO / LCPH)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:46:49 AM,34.5243,29.4047,← 305°,420,483,"36,000",-25,FlightAware ADS-B (AYT / LTAI)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:47:19 AM,34.5595,29.3435,← 305°,418,481,"35,950",-25,FlightAware ADS-B (AYT / LTAI)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:47:49 AM,34.5913,29.2881,← 305°,421,484,"35,950",-43,FlightAware ADS-B (DLM / LTBS)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:48:29 AM,34.6369,29.2087,← 305°,424,488,"36,000",-43,FlightAware ADS-B (AYT / LTAI)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:48:59 AM,34.6702,29.1503,← 305°,426,490,"36,000",48,FlightAware ADS-B (AYT / LTAI)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:49:31 AM,34.706,29.0876,← 305°,428,493,"36,025",48,FlightAware ADS-B (PFO / LCPH)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:50:02 AM,34.739,29.0297,← 305°,429,494,"36,025",25,FlightAware ADS-B (PFO / LCPH)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:50:32 AM,34.7725,28.9708,← 305°,428,493,"36,025",23,FlightAware ADS-B (PFO / LCPH)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:51:06 AM,34.8108,28.9034,← 305°,427,491,"36,025", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:51:36 AM,34.845,28.8431,← 305°,426,490,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:52:06 AM,34.8794,28.7824,← 305°,425,489,"36,000",-19,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:52:55 AM,34.9335,28.6865,← 304°,424,488,"35,975",-19,FlightAware ADS-B (DLM / LTBS)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:53:26 AM,34.9674,28.6262,← 304°,425,489,"35,975",-25,FlightAware ADS-B (DLM / LTBS)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:53:56 AM,35.0011,28.5663,← 304°,426,490,"35,950",-25,FlightAware ADS-B (DLM / LTBS)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:54:26 AM,35.0349,28.506,← 304°,427,491,"35,975",-25,FlightAware ADS-B (DLM / LTBS)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:54:56 AM,35.0683,28.4466,← 304°,428,493,"36,025", ,FlightAware ADS-B (DLM / LTBS)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:55:26 AM,35.1016,28.3871,← 304°,428,493,"36,025",75,FlightAware ADS-B (DLM / LTBS)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:55:56 AM,35.1358,28.3259,← 304°,428,493,"36,025",49,FlightAware ADS-B (GZP / LTFG)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:56:27 AM,35.1692,28.2659,← 304°,426,490,"36,025", ,FlightAware ADS-B (GZP / LTFG)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:56:57 AM,35.2027,28.2057,← 304°,425,489,"36,025", ,FlightAware ADS-B (JKH / LGHI)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:57:30 AM,35.2403,28.138,← 304°,421,484,"36,025", ,FlightAware ADS-B (GZP / LTFG)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:58:09 AM,35.2827,28.0615,← 304°,420,483,"35,975", ,FlightAware ADS-B (HER / LGIR)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:58:39 AM,35.3152,28.0028,← 304°,419,482,"35,975",-50,FlightAware ADS-B (HER / LGIR)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:59:09 AM,35.3471,27.9451,← 304°,419,482,"35,950",-50,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 09:59:39 AM,35.3797,27.8861,← 304°,420,483,"35,975",-25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:00:10 AM,35.413,27.8257,← 304°,422,486,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:00:49 AM,35.4563,27.7468,← 304°,422,486,"36,025",43,FlightAware ADS-B (HER / LGIR)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:01:19 AM,35.4892,27.6868,← 304°,422,486,"36,025",49,FlightAware ADS-B (HER / LGIR)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:01:50 AM,35.5203,27.63,← 304°,422,486,"36,025",23,FlightAware ADS-B (PFO / LCPH)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:02:23 AM,35.5565,27.5637,← 304°,421,484,"36,000", ,FlightAware ADS-B (JKH / LGHI)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:02:55 AM,35.5924,27.4978,← 304°,420,483,"36,000",-21,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:03:36 AM,35.6363,27.4171,← 304°,419,482,"35,975",-21,FlightAware ADS-B (HER / LGIR)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:04:07 AM,35.671,27.3535,← 304°,419,482,"36,000",-24,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:04:38 AM,35.7034,27.2938,← 304°,419,482,"36,000", ,FlightAware ADS-B (JKH / LGHI)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:05:08 AM,35.7358,27.2339,← 304°,419,482,"36,000",25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:05:38 AM,35.7682,27.1739,← 304°,419,482,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:06:13 AM,35.8048,27.106,← 303°,419,482,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:06:44 AM,35.8389,27.0429,← 303°,419,482,"36,000", ,FlightAware ADS-B (HER / LGIR)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:07:14 AM,35.8699,26.9851,← 303°,419,482,"36,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:07:44 AM,35.9023,26.9248,← 303°,419,482,"36,025", ,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:08:15 AM,35.9349,26.864,← 303°,419,482,"36,025",25,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:08:45 AM,35.9669,26.8041,← 303°,417,480,"36,025",25,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:09:15 AM,35.9985,26.7448,← 303°,416,479,"36,000", ,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:09:45 AM,36.03,26.6857,← 303°,416,479,"36,000",-25,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:10:15 AM,36.0623,26.6248,← 303°,416,479,"35,975",-25,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:10:45 AM,36.0938,26.5655,← 303°,416,479,"35,975",-25,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:11:15 AM,36.1257,26.5053,← 303°,419,482,"36,000",-23,FlightAware ADS-B (CHQ / LGSA)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:11:50 AM,36.1615,26.4374,← 303°,421,484,"36,000",23,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:12:20 AM,36.1943,26.3753,← 303°,422,486,"36,000",25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:12:50 AM,36.2263,26.3148,← 303°,423,487,"36,025", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:13:20 AM,36.2582,26.2539,← 303°,426,490,"36,000",25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:13:50 AM,36.2899,26.1938,← 303°,427,491,"36,025", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:14:21 AM,36.3231,26.1303,← 303°,428,493,"36,025", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:14:51 AM,36.3558,26.0679,← 303°,428,493,"36,025",25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:15:22 AM,36.3884,26.0056,← 303°,428,493,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:15:52 AM,36.4206,25.9438,← 303°,429,494,"36,000",-25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:16:22 AM,36.4531,25.8815,← 303°,430,495,"36,000",-25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:16:52 AM,36.4855,25.8189,← 303°,431,496,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:17:22 AM,36.5175,25.757,← 303°,431,496,"36,025", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:17:53 AM,36.5506,25.6932,← 303°,431,496,"36,000",25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:18:23 AM,36.583,25.6305,← 303°,432,497,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:18:53 AM,36.6161,25.5665,← 303°,433,498,"36,000",-25,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:19:23 AM,36.6482,25.5041,← 303°,433,498,"36,000", ,FlightAware ADS-B (RHO / LGRP)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:19:54 AM,36.6816,25.4389,← 302°,434,499,"36,000", ,FlightAware ADS-B (EDO / LTFD)
TLV - TIA,Israir,ISR163,A320,26/06/2023,Mon 10:20:24 AM,36.7124,25.3788,← 303°,435,501,"36,000", ,FlightAware ADS-B (RHO / LGRP)
